record_type,seed,family,axis,component,level,value,class_index,f1,target_positive,predicted_positive,diagnostic
action_class,43,blur,A,joint,0,,0,0.8076699593259733,2484,2679,
action_class,43,blur,A,joint,0,,1,0.7603833865814696,2103,1966,
action_class,43,blur,A,joint,0,,2,0.5779697624190064,1225,1090,
action_class,43,blur,A,joint,0,,3,0.6105990783410138,1339,1265,
safety_diagnostic,43,blur,S,joint,0,0.3580065360573614,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,joint,0,0.3580176254209994,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,joint,0,0.48147245246221354,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,joint,0,0.6920750096448349,,,,,correctness_auroc
safety_diagnostic,43,blur,S,joint,0,0.3285913191828831,,,,,ece
safety_diagnostic,43,blur,S,joint,0,0.5104235242484091,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,joint,0,0.2153846153846154,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,joint,0,0.7714285714285715,,,,,lowest_confidence_decile_error_rate
rationale_class,43,blur,R,joint_rationale,0,,0,0.6458961474036851,1574,1411,
rationale_class,43,blur,R,joint_rationale,0,,1,0.5051792828685259,667,588,
rationale_class,43,blur,R,joint_rationale,0,,2,0.39372138652714195,941,588,
rationale_class,43,blur,R,joint_rationale,0,,3,0.6126418152350082,1083,768,
rationale_class,43,blur,R,joint_rationale,0,,4,0.48123620309050774,302,151,
rationale_class,43,blur,R,joint_rationale,0,,5,0.0,39,0,
rationale_class,43,blur,R,joint_rationale,0,,6,0.0,34,0,
rationale_class,43,blur,R,joint_rationale,0,,7,0.7474120082815735,1037,895,
rationale_class,43,blur,R,joint_rationale,0,,8,0.0,89,0,
rationale_class,43,blur,R,joint_rationale,0,,9,0.0,29,0,
rationale_class,43,blur,R,joint_rationale,0,,10,0.0,136,0,
rationale_class,43,blur,R,joint_rationale,0,,11,0.0,68,0,
rationale_class,43,blur,R,joint_rationale,0,,12,0.0,23,0,
rationale_class,43,blur,R,joint_rationale,0,,13,0.022598870056497175,175,2,
rationale_class,43,blur,R,joint_rationale,0,,14,0.0,69,0,
rationale_class,43,blur,R,joint_rationale,0,,15,0.5469387755102041,860,610,
rationale_class,43,blur,R,joint_rationale,0,,16,0.38537699923838536,897,416,
rationale_class,43,blur,R,joint_rationale,0,,17,0.4225865209471767,713,385,
rationale_class,43,blur,R,joint_rationale,0,,18,0.6171320397539044,1182,931,
rationale_class,43,blur,R,joint_rationale,0,,19,0.2721217887725975,826,225,
rationale_class,43,blur,R,joint_rationale,0,,20,0.3176895306859206,403,151,
action_class,43,blur,A,action_only,1,,0,0.8036405886909372,2484,2680,
action_class,43,blur,A,action_only,1,,1,0.744780152296733,2103,1968,
action_class,43,blur,A,action_only,1,,2,0.5540661304736372,1225,1013,
action_class,43,blur,A,action_only,1,,3,0.5790322580645161,1339,1141,
safety_diagnostic,43,blur,S,action_only,1,0.37430177539392373,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,action_only,1,0.3743030881212784,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,action_only,1,0.49609946367625546,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,action_only,1,0.6839521624252538,,,,,correctness_auroc
safety_diagnostic,43,blur,S,action_only,1,0.3301859706282132,,,,,ece
safety_diagnostic,43,blur,S,action_only,1,0.5260039499670837,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,action_only,1,0.1978021978021978,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,action_only,1,0.7956043956043956,,,,,lowest_confidence_decile_error_rate
action_class,43,blur,A,joint,1,,0,0.8079315707620529,2484,2660,
action_class,43,blur,A,joint,1,,1,0.7638583638583638,2103,1992,
action_class,43,blur,A,joint,1,,2,0.5756139595002154,1225,1096,
action_class,43,blur,A,joint,1,,3,0.61177375913813,1339,1260,
safety_diagnostic,43,blur,S,joint,1,0.3580719080137134,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,joint,1,0.35808186396600206,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,joint,1,0.47927840078010725,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,joint,1,0.6932215670405056,,,,,correctness_auroc
safety_diagnostic,43,blur,S,joint,1,0.328670836611783,,,,,ece
safety_diagnostic,43,blur,S,joint,1,0.5102040816326531,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,joint,1,0.210989010989011,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,joint,1,0.789010989010989,,,,,lowest_confidence_decile_error_rate
rationale_class,43,blur,R,joint_rationale,1,,0,0.644250168123739,1574,1400,
rationale_class,43,blur,R,joint_rationale,1,,1,0.510808646917534,667,582,
rationale_class,43,blur,R,joint_rationale,1,,2,0.38735177865612647,941,577,
rationale_class,43,blur,R,joint_rationale,1,,3,0.6134903640256959,1083,785,
rationale_class,43,blur,R,joint_rationale,1,,4,0.4778761061946903,302,150,
rationale_class,43,blur,R,joint_rationale,1,,5,0.0,39,0,
rationale_class,43,blur,R,joint_rationale,1,,6,0.0,34,0,
rationale_class,43,blur,R,joint_rationale,1,,7,0.7444271643338517,1037,892,
rationale_class,43,blur,R,joint_rationale,1,,8,0.0,89,0,
rationale_class,43,blur,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,43,blur,R,joint_rationale,1,,10,0.0,136,0,
rationale_class,43,blur,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,43,blur,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,43,blur,R,joint_rationale,1,,13,0.022598870056497175,175,2,
rationale_class,43,blur,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,43,blur,R,joint_rationale,1,,15,0.5500340367597005,860,609,
rationale_class,43,blur,R,joint_rationale,1,,16,0.38080731150038083,897,416,
rationale_class,43,blur,R,joint_rationale,1,,17,0.42973708068902994,713,390,
rationale_class,43,blur,R,joint_rationale,1,,18,0.616548463356974,1182,933,
rationale_class,43,blur,R,joint_rationale,1,,19,0.2667946257197697,826,216,
rationale_class,43,blur,R,joint_rationale,1,,20,0.31785714285714284,403,157,
action_class,43,blur,A,action_only,2,,0,0.7982866043613707,2484,2652,
action_class,43,blur,A,action_only,2,,1,0.7451841014386735,2103,1998,
action_class,43,blur,A,action_only,2,,2,0.5530403905903241,1225,1028,
action_class,43,blur,A,action_only,2,,3,0.5729250604351329,1339,1143,
safety_diagnostic,43,blur,S,action_only,2,0.38125344245159515,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,action_only,2,0.38122848976983326,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,action_only,2,0.5009751340809361,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,action_only,2,0.6868022772741409,,,,,correctness_auroc
safety_diagnostic,43,blur,S,action_only,2,0.3344582938821694,,,,,ece
safety_diagnostic,43,blur,S,action_only,2,0.5319289005924951,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,action_only,2,0.2153846153846154,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,action_only,2,0.810989010989011,,,,,lowest_confidence_decile_error_rate
action_class,43,blur,A,joint,2,,0,0.8055172413793104,2484,2591,
action_class,43,blur,A,joint,2,,1,0.7666426339822158,2103,2058,
action_class,43,blur,A,joint,2,,2,0.5737356566085848,1225,1128,
action_class,43,blur,A,joint,2,,3,0.6106811145510835,1339,1245,
safety_diagnostic,43,blur,S,joint,2,0.361391116102656,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,joint,2,0.3613911341874059,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,joint,2,0.48147245246221354,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,joint,2,0.6925377334307307,,,,,correctness_auroc
safety_diagnostic,43,blur,S,joint,2,0.33043900969502776,,,,,ece
safety_diagnostic,43,blur,S,joint,2,0.5123985077902129,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,joint,2,0.2175824175824176,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,joint,2,0.7912087912087912,,,,,lowest_confidence_decile_error_rate
rationale_class,43,blur,R,joint_rationale,2,,0,0.6398625429553264,1574,1336,
rationale_class,43,blur,R,joint_rationale,2,,1,0.5121378230227095,667,610,
rationale_class,43,blur,R,joint_rationale,2,,2,0.37797416723317473,941,530,
rationale_class,43,blur,R,joint_rationale,2,,3,0.6292481977342945,1083,859,
rationale_class,43,blur,R,joint_rationale,2,,4,0.4697986577181208,302,145,
rationale_class,43,blur,R,joint_rationale,2,,5,0.0,39,0,
rationale_class,43,blur,R,joint_rationale,2,,6,0.0,34,0,
rationale_class,43,blur,R,joint_rationale,2,,7,0.7464715107161526,1037,876,
rationale_class,43,blur,R,joint_rationale,2,,8,0.0,89,0,
rationale_class,43,blur,R,joint_rationale,2,,9,0.0,29,0,
rationale_class,43,blur,R,joint_rationale,2,,10,0.0,136,0,
rationale_class,43,blur,R,joint_rationale,2,,11,0.0,68,0,
rationale_class,43,blur,R,joint_rationale,2,,12,0.0,23,0,
rationale_class,43,blur,R,joint_rationale,2,,13,0.022598870056497175,175,2,
rationale_class,43,blur,R,joint_rationale,2,,14,0.0,69,0,
rationale_class,43,blur,R,joint_rationale,2,,15,0.5427408412483039,860,614,
rationale_class,43,blur,R,joint_rationale,2,,16,0.3619344773790952,897,385,
rationale_class,43,blur,R,joint_rationale,2,,17,0.4202764976958525,713,372,
rationale_class,43,blur,R,joint_rationale,2,,18,0.622737819025522,1182,973,
rationale_class,43,blur,R,joint_rationale,2,,19,0.26640926640926643,826,210,
rationale_class,43,blur,R,joint_rationale,2,,20,0.31616341030195383,403,160,
action_class,43,blur,A,action_only,3,,0,0.7940368772067478,2484,2614,
action_class,43,blur,A,action_only,3,,1,0.7481284713837237,2103,2038,
action_class,43,blur,A,action_only,3,,2,0.5486018641810919,1225,1028,
action_class,43,blur,A,action_only,3,,3,0.5689584191025113,1339,1090,
safety_diagnostic,43,blur,S,action_only,3,0.38250352640287777,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,action_only,3,0.38250653421958064,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,action_only,3,0.5007313505607021,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,action_only,3,0.6792219083774146,,,,,correctness_auroc
safety_diagnostic,43,blur,S,action_only,3,0.32591040073114097,,,,,ece
safety_diagnostic,43,blur,S,action_only,3,0.5286372613561554,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,action_only,3,0.2153846153846154,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,action_only,3,0.7802197802197802,,,,,lowest_confidence_decile_error_rate
action_class,43,blur,A,joint,3,,0,0.7971274685816876,2484,2529,
action_class,43,blur,A,joint,3,,1,0.761611374407583,2103,2117,
action_class,43,blur,A,joint,3,,2,0.5618843683083512,1225,1110,
action_class,43,blur,A,joint,3,,3,0.6153247763516142,1339,1232,
safety_diagnostic,43,blur,S,joint,3,0.3628388466194812,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,joint,3,0.36285789342864444,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,joint,3,0.48293515358361777,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,joint,3,0.6992684237302714,,,,,correctness_auroc
safety_diagnostic,43,blur,S,joint,3,0.331866198170273,,,,,ece
safety_diagnostic,43,blur,S,joint,3,0.5174456879526004,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,joint,3,0.24835164835164836,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,joint,3,0.8285714285714286,,,,,lowest_confidence_decile_error_rate
rationale_class,43,blur,R,joint_rationale,3,,0,0.608416547788873,1574,1230,
rationale_class,43,blur,R,joint_rationale,3,,1,0.5135764158262219,667,622,
rationale_class,43,blur,R,joint_rationale,3,,2,0.35294117647058826,941,453,
rationale_class,43,blur,R,joint_rationale,3,,3,0.6399197592778335,1083,911,
rationale_class,43,blur,R,joint_rationale,3,,4,0.4697986577181208,302,145,
rationale_class,43,blur,R,joint_rationale,3,,5,0.0,39,0,
rationale_class,43,blur,R,joint_rationale,3,,6,0.0,34,0,
rationale_class,43,blur,R,joint_rationale,3,,7,0.7354497354497355,1037,853,
rationale_class,43,blur,R,joint_rationale,3,,8,0.0,89,0,
rationale_class,43,blur,R,joint_rationale,3,,9,0.0,29,0,
rationale_class,43,blur,R,joint_rationale,3,,10,0.0,136,0,
rationale_class,43,blur,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,43,blur,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,43,blur,R,joint_rationale,3,,13,0.022598870056497175,175,2,
rationale_class,43,blur,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,43,blur,R,joint_rationale,3,,15,0.5398351648351648,860,596,
rationale_class,43,blur,R,joint_rationale,3,,16,0.3617854346123727,897,380,
rationale_class,43,blur,R,joint_rationale,3,,17,0.4181313598519889,713,368,
rationale_class,43,blur,R,joint_rationale,3,,18,0.6142391810144253,1182,967,
rationale_class,43,blur,R,joint_rationale,3,,19,0.2692307692307692,826,214,
rationale_class,43,blur,R,joint_rationale,3,,20,0.32798573975044565,403,158,
action_class,43,blur,A,action_only,4,,0,0.7873141724479683,2484,2561,
action_class,43,blur,A,action_only,4,,1,0.7446655478302565,2103,2068,
action_class,43,blur,A,action_only,4,,2,0.5406409660938226,1225,928,
action_class,43,blur,A,action_only,4,,3,0.5574324324324325,1339,1029,
safety_diagnostic,43,blur,S,action_only,4,0.3812330088617132,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,action_only,4,0.3812358093490716,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,action_only,4,0.499756216479766,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,action_only,4,0.682051434703812,,,,,correctness_auroc
safety_diagnostic,43,blur,S,action_only,4,0.31960729785479364,,,,,ece
safety_diagnostic,43,blur,S,action_only,4,0.5295150318191792,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,action_only,4,0.22197802197802197,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,action_only,4,0.7978021978021979,,,,,lowest_confidence_decile_error_rate
action_class,43,blur,A,joint,4,,0,0.7891847936572474,2484,2435,
action_class,43,blur,A,joint,4,,1,0.7586046511627907,2103,2197,
action_class,43,blur,A,joint,4,,2,0.5543859649122806,1225,1055,
action_class,43,blur,A,joint,4,,3,0.6034691407825736,1339,1140,
safety_diagnostic,43,blur,S,joint,4,0.3623289230647942,,,,,tie_averaged_aurc
safety_diagnostic,43,blur,S,joint,4,0.3623339689357079,,,,,canonical_stable_aurc
safety_diagnostic,43,blur,S,joint,4,0.48732325694783035,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,blur,S,joint,4,0.707105067456616,,,,,correctness_auroc
safety_diagnostic,43,blur,S,joint,4,0.3287899551965665,,,,,ece
safety_diagnostic,43,blur,S,joint,4,0.5209567698046961,,,,,exact_set_error_rate
safety_diagnostic,43,blur,S,joint,4,0.23516483516483516,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,blur,S,joint,4,0.8241758241758241,,,,,lowest_confidence_decile_error_rate
rationale_class,43,blur,R,joint_rationale,4,,0,0.585934561865363,1574,1085,
rationale_class,43,blur,R,joint_rationale,4,,1,0.5169555388093444,667,660,
rationale_class,43,blur,R,joint_rationale,4,,2,0.3224334600760456,941,374,
rationale_class,43,blur,R,joint_rationale,4,,3,0.6337890625,1083,965,
rationale_class,43,blur,R,joint_rationale,4,,4,0.4845814977973568,302,152,
rationale_class,43,blur,R,joint_rationale,4,,5,0.0,39,0,
rationale_class,43,blur,R,joint_rationale,4,,6,0.0,34,0,
rationale_class,43,blur,R,joint_rationale,4,,7,0.7277570591369206,1037,840,
rationale_class,43,blur,R,joint_rationale,4,,8,0.0,89,0,
rationale_class,43,blur,R,joint_rationale,4,,9,0.0,29,0,
rationale_class,43,blur,R,joint_rationale,4,,10,0.0,136,0,
rationale_class,43,blur,R,joint_rationale,4,,11,0.0,68,0,
rationale_class,43,blur,R,joint_rationale,4,,12,0.0,23,0,
rationale_class,43,blur,R,joint_rationale,4,,13,0.022598870056497175,175,2,
rationale_class,43,blur,R,joint_rationale,4,,14,0.0,69,0,
rationale_class,43,blur,R,joint_rationale,4,,15,0.5359116022099447,860,588,
rationale_class,43,blur,R,joint_rationale,4,,16,0.37770897832817335,897,395,
rationale_class,43,blur,R,joint_rationale,4,,17,0.4155124653739612,713,370,
rationale_class,43,blur,R,joint_rationale,4,,18,0.613962089690245,1182,981,
rationale_class,43,blur,R,joint_rationale,4,,19,0.27526467757459094,826,213,
rationale_class,43,blur,R,joint_rationale,4,,20,0.3132969034608379,403,146,
action_class,43,noise,A,action_only,0,,0,0.8052702964541756,2484,2677,
action_class,43,noise,A,action_only,0,,1,0.7457627118644068,2103,1968,
action_class,43,noise,A,action_only,0,,2,0.5471698113207547,1225,1001,
action_class,43,noise,A,action_only,0,,3,0.5772946859903382,1339,1145,
safety_diagnostic,43,noise,S,action_only,0,0.3734811551677485,,,,,tie_averaged_aurc
safety_diagnostic,43,noise,S,action_only,0,0.3734892826339159,,,,,canonical_stable_aurc
safety_diagnostic,43,noise,S,action_only,0,0.49658703071672355,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,noise,S,action_only,0,0.6808949572611617,,,,,correctness_auroc
safety_diagnostic,43,noise,S,action_only,0,0.3282950660194483,,,,,ece
safety_diagnostic,43,noise,S,action_only,0,0.5244678516567918,,,,,exact_set_error_rate
safety_diagnostic,43,noise,S,action_only,0,0.210989010989011,,,,,highest_confidence_decile_error_rate
safety_diagnostic,43,noise,S,action_only,0,0.7758241758241758,,,,,lowest_confidence_decile_error_rate
action_class,43,noise,A,joint,0,,0,0.8076699593259733,2484,2679,
action_class,43,noise,A,joint,0,,1,0.7603833865814696,2103,1966,
action_class,43,noise,A,joint,0,,2,0.5779697624190064,1225,1090,
action_class,43,noise,A,joint,0,,3,0.6105990783410138,1339,1265,
safety_diagnostic,43,noise,S,joint,0,0.3580065360573614,,,,,tie_averaged_aurc
safety_diagnostic,43,noise,S,joint,0,0.3580176254209994,,,,,canonical_stable_aurc
safety_diagnostic,43,noise,S,joint,0,0.48147245246221354,,,,,unsafe_acceptance_rate_90
safety_diagnostic,43,noise,S,joint,0,0.6920750096448349,,,,,correctness_auroc
safety_diagnostic,43,noise,S,joint,0,0.3285913191828831,,,,,ece
safety_diagnostic,43,noise,S,joint,0,0.5104235242484091,,,,,exact_set_error_rate
safety_diagnostic,43,noise,S,joint,0,0.2153846153846154,,,,,highest_confidence_decile_error_rate
